13,NAGALAND                                          ,1311  ,PEREN                                             ,2012-13,389,37,0,70,89,0,148,0,56,107,68,0,0,169,0,0,0,0,0,0,0,0,0,0,39,8,0,8,2,1,26,2,110,28,0,6,4,2,12,13,148,45,0,6,3,31,16,31,132,50,10,40,21,85,86,73,4,3,1,8,40,12,6,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,78,6,48,42,67,112,193,56,5,20,30,64,34,0,0,0,0,0,0,0,5,6,25,1,9,19,1,7,4,32,1,8,19,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,3,0,244,81,19,45,24,69,91,200,59,29,21,22,78,35,30,5,0,1,0,0,0,11,5,0,2,0,0,0,358,34,15,509
13,NAGALAND                                          ,1308  ,PHEK                                              ,2012-13,677,0,0,236,23,0,186,0,134,145,12,0,4,211,0,0,0,0,0,0,0,0,0,0,55,6,0,25,0,5,17,3,193,29,7,32,1,24,22,2,332,53,3,45,2,82,26,8,199,50,2,119,16,91,97,11,16,7,0,13,7,8,14,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,79,7,197,21,121,144,294,66,5,37,6,89,32,0,0,0,0,0,0,0,10,0,0,1,0,1,7,3,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,5,2,6,9,2,2,0,0,0,0,1,504,63,6,162,10,94,122,291,59,3,38,4,84,33,109,0,0,25,0,0,14,65,0,0,10,0,0,5,471,7,13,38
13,NAGALAND                                          ,1302  ,TUENSANG                                          ,2012-13,925,101,0,150,83,26,227,0,79,105,75,4,0,211,0,0,0,0,0,0,0,0,0,0,149,23,0,18,6,5,15,8,369,46,5,36,4,20,25,5,309,61,23,33,0,53,37,18,144,62,41,54,41,114,114,48,2,9,6,6,30,17,18,3,1,1,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,122,34,106,50,117,161,329,81,41,41,33,95,49,0,0,0,0,0,0,0,13,1,0,6,0,11,8,17,2,0,1,0,14,9,0,0,0,0,0,0,0,1,3,3,2,1,11,7,4,3,2,0,0,4,0,648,109,14,99,42,60,135,342,71,28,41,32,72,56,85,35,0,1,0,16,14,31,27,0,0,0,10,2,408,13,26,409
13,NAGALAND                                          ,1305  ,WOKHA                                             ,2012-13,571,63,10,104,20,0,170,0,68,172,40,0,0,243,0,0,0,0,0,0,0,0,0,0,19,9,0,10,0,3,8,1,125,41,3,19,1,20,24,13,280,78,14,21,1,48,29,23,179,87,22,46,13,125,85,26,16,10,8,6,0,19,16,3,2,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,122,26,81,12,98,137,225,104,22,21,4,118,29,0,0,0,0,0,0,0,9,5,0,1,3,14,3,9,4,2,1,1,13,1,0,0,0,0,0,0,0,5,10,1,0,0,3,3,5,2,1,0,0,3,1,400,106,10,80,15,83,126,229,101,19,22,5,121,27,14,0,0,0,0,0,0,12,0,0,0,0,0,0,480,32,29,114
13,NAGALAND                                          ,1304  ,ZUNHEBOTO                                         ,2012-13,1100,11,0,258,12,0,208,0,25,218,79,0,0,399,0,0,0,0,0,0,0,0,0,0,70,2,0,12,1,3,8,6,277,15,4,46,1,29,27,19,585,67,21,67,1,104,36,74,163,68,34,114,8,157,110,74,13,7,19,9,1,25,19,3,3,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,85,41,167,7,164,152,549,74,37,84,5,155,52,0,0,0,0,0,0,0,5,34,0,4,0,45,4,9,36,1,3,0,35,0,0,0,0,0,0,0,0,1,2,0,6,0,13,2,2,0,1,0,0,3,0,560,82,14,141,7,112,128,555,98,28,87,5,150,49,143,7,0,54,0,6,38,85,3,0,17,0,2,7,615,27,12,185
21,ORISSA                                            ,2115  ,ANGUL                                             ,2012-13,2286,2599,42,204,30,177,876,0,101,469,199,68,0,267,932,0,55,230,0,2,0,3,0,0,18,23,0,0,0,0,6,2,697,577,2,21,0,38,129,37,791,840,33,64,0,54,250,53,729,1540,61,160,7,263,1053,99,106,245,128,19,20,64,297,18,16,14,15,2,2,16,24,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1377,1716,114,189,22,242,1382,982,1523,125,77,7,193,379,0,0,0,0,0,0,0,48,36,0,4,0,3,25,35,23,2,4,1,9,22,0,0,0,0,0,0,0,241,261,12,16,3,29,56,170,170,2,4,0,19,16,369,294,4,12,1,25,36,157,151,3,8,0,10,28,719,923,25,125,0,54,228,548,724,21,48,0,42,58,6701,156,20,220
21,ORISSA                                            ,2108  ,BALASORE                                          ,2012-13,4537,3797,28,584,0,56,1797,0,195,406,0,525,0,83,2032,0,508,272,0,33,0,34,137,0,54,36,1,4,0,0,44,5,1114,591,0,67,0,4,269,44,1792,1296,0,288,0,33,520,97,1847,2020,7,645,0,95,2343,181,250,399,19,105,0,36,605,38,41,24,1,10,0,1,91,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512,2213,15,858,0,77,2966,2586,2154,13,261,0,92,906,0,0,0,0,0,0,0,64,48,0,16,0,3,49,78,60,0,7,0,1,45,0,0,0,0,0,0,0,442,282,0,48,0,3,151,342,244,1,21,0,7,54,417,258,0,37,0,2,48,228,128,0,12,0,3,26,1172,977,0,445,0,5,319,1099,866,0,95,0,10,76,11559,292,11,304
21,ORISSA                                            ,2101  ,BARGARH                                           ,2012-13,2310,2674,24,296,0,401,906,0,24,178,1,86,0,87,1159,0,85,106,0,0,0,28,6,0,20,13,0,0,0,1,2,0,635,484,0,25,0,47,138,17,694,786,3,62,0,113,163,47,857,1385,10,237,0,251,1357,123,138,197,9,44,0,75,375,28,5,11,3,0,0,6,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,1930,18,287,0,337,1756,685,947,7,81,0,156,286,0,0,0,0,0,0,0,33,50,0,6,0,11,13,37,31,0,8,0,12,16,0,0,0,0,0,0,0,313,322,2,19,0,60,78,145,180,0,11,0,24,21,415,367,3,32,0,33,51,155,170,1,10,0,19,17,914,907,0,174,0,53,147,353,424,0,38,0,20,39,6559,167,13,50
21,ORISSA                                            ,2109  ,BHADRAK                                           ,2012-13,3311,3155,0,304,0,127,1226,0,216,320,0,210,0,170,1078,0,257,190,0,6,0,8,65,0,11,2,0,0,0,0,3,0,950,609,0,35,0,17,174,13,1090,898,0,98,0,31,169,40,1486,1770,0,319,0,163,1587,91,185,342,0,52,0,87,378,12,3,8,0,1,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1956,0,376,0,162,1780,1800,1673,0,129,0,137,548,0,0,0,0,0,0,0,23,17,0,10,0,4,20,36,19,0,5,0,2,21,0,0,0,0,0,0,0,391,340,0,29,0,17,105,271,209,0,12,0,14,37,142,112,0,4,0,11,20,87,64,0,4,0,8,12,704,719,0,174,0,25,284,564,537,0,62,0,19,97,8352,107,19,181
21,ORISSA                                            ,2124  ,BOLANGIR                                          ,2012-13,2899,3141,42,281,18,403,907,0,131,388,30,27,0,387,1127,0,19,18,0,14,0,0,5,0,18,10,0,0,0,0,10,1,767,689,5,45,0,65,110,23,1170,1185,1,89,0,135,221,37,898,1382,27,156,13,417,1317,128,126,216,36,29,5,132,321,17,6,6,1,0,0,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,2242,52,205,15,464,1685,1018,1246,18,114,3,292,309,0,0,0,0,0,0,0,26,32,1,1,0,19,30,38,27,1,2,0,15,15,0,0,0,0,0,0,0,383,439,6,19,5,75,132,182,165,1,17,0,31,22,459,441,3,22,2,76,90,162,159,1,12,2,19,15,625,680,0,68,0,51,74,381,356,0,47,0,26,19,7189,122,28,182
21,ORISSA                                            ,2122  ,BOUDH                                             ,2012-13,1061,1113,6,72,0,124,205,0,48,116,0,6,0,61,213,0,25,16,0,0,0,0,0,0,17,3,0,1,0,0,3,2,298,247,0,8,0,9,35,16,328,376,0,21,0,25,18,26,393,498,1,38,0,121,284,43,56,84,4,8,0,20,54,8,7,4,1,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,835,4,62,0,118,361,296,377,2,14,0,60,38,0,0,0,0,0,0,0,27,23,0,2,0,5,16,7,10,0,0,0,2,3,0,0,0,0,0,0,0,156,149,1,14,0,8,18,59,61,1,5,0,6,3,148,115,0,2,0,9,17,30,58,1,1,0,9,3,575,553,0,37,0,50,29,206,227,0,6,0,17,3,2278,44,9,108
21,ORISSA                                            ,2112  ,CUTTACK                                           ,2012-13,3792,3555,96,394,29,420,2175,0,156,315,22,162,0,374,1217,0,513,1369,0,14,0,424,146,0,52,40,1,4,0,12,26,4,1205,756,9,42,0,99,238,36,1233,1086,1,113,1,242,218,78,1590,2678,46,332,9,606,2169,147,276,512,58,64,19,211,714,37,37,61,3,6,0,22,74,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,2150,48,354,16,505,2184,2478,2984,70,207,13,687,1255,0,0,0,0,0,0,0,29,38,0,3,0,8,48,39,67,0,6,0,18,51,0,0,0,0,0,0,0,336,279,0,30,3,39,81,306,262,0,21,1,45,102,319,258,0,10,0,10,36,128,112,1,6,1,6,33,1041,900,0,201,0,72,137,1010,847,0,88,0,61,85,12276,231,18,257
21,ORISSA                                            ,2104  ,DEOGARH                                           ,2012-13,950,889,0,98,0,37,230,0,19,22,0,34,0,43,324,0,20,99,0,0,0,0,18,0,17,9,0,1,0,0,3,1,271,167,0,22,0,2,41,21,301,310,0,22,0,8,35,52,310,441,0,73,0,53,372,62,23,41,0,7,0,13,85,11,2,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,572,0,96,0,49,461,344,396,0,30,0,27,79,0,0,0,0,0,0,0,39,27,0,5,0,2,20,26,15,0,1,0,2,12,0,0,0,0,0,0,0,89,77,0,5,0,3,20,36,68,0,6,0,2,7,144,121,0,12,0,3,20,77,82,0,3,0,0,7,339,377,0,65,0,24,124,174,174,0,17,0,14,21,1865,78,33,87
21,ORISSA                                            ,2114  ,DHENKANAL                                         ,2012-13,2106,2055,9,191,35,127,973,0,127,541,10,135,0,79,898,0,150,41,0,4,0,0,44,0,10,9,0,0,0,0,4,0,723,430,1,27,0,20,111,65,576,610,1,84,18,39,206,40,835,1313,8,179,0,89,1200,109,111,190,8,34,15,24,328,24,9,15,1,3,1,8,22,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1110,1210,11,223,16,86,1454,1155,1357,8,105,18,94,417,0,0,0,0,0,0,0,59,33,0,2,0,10,21,59,37,0,0,1,16,23,0,0,0,0,0,0,0,180,164,0,20,2,5,30,147,114,0,11,0,3,24,204,142,0,5,0,10,11,112,98,0,3,0,3,14,771,656,0,151,0,6,40,697,701,0,70,0,15,15,6026,206,34,59
21,ORISSA                                            ,2120  ,GAJAPATI                                          ,2012-13,1906,1387,14,27,48,562,241,0,140,168,37,4,0,88,165,0,22,20,0,0,0,34,11,0,70,20,0,0,0,11,5,0,626,287,0,6,0,82,33,3,709,471,0,7,18,167,34,31,552,657,6,17,12,320,251,24,76,112,45,1,16,92,84,2,7,2,0,0,2,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,992,21,19,21,426,317,523,558,30,12,27,253,97,0,0,0,0,0,0,0,11,20,0,0,0,2,2,17,5,0,0,0,3,1,0,0,0,0,0,0,0,231,158,3,0,4,61,14,70,60,0,1,2,21,6,672,294,1,4,1,117,37,171,119,0,2,2,35,15,833,588,0,7,0,210,49,255,312,0,6,0,78,10,3281,31,27,195
21,ORISSA                                            ,2119  ,GANJAM                                            ,2012-13,5503,5448,10,307,23,896,1912,0,402,1049,18,207,0,349,1663,0,37,29,0,2,0,0,2,0,40,37,0,2,0,2,7,0,1284,961,0,44,0,103,261,15,2187,1965,7,125,1,307,368,44,2016,2854,9,272,4,666,2047,70,351,585,8,66,18,152,807,21,25,37,4,4,0,8,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467,3657,8,359,16,697,2707,2436,2782,20,154,7,541,854,0,0,0,0,0,0,0,24,33,0,2,0,4,11,15,54,0,1,0,3,5,0,0,0,0,0,0,0,945,784,0,26,0,153,119,356,331,0,16,0,62,44,509,369,0,20,3,55,35,240,191,0,8,0,22,18,2120,1914,0,185,0,278,221,1241,1140,0,92,0,137,52,13380,105,13,441
21,ORISSA                                            ,2111  ,JAGATSINGHPUR                                     ,2012-13,2020,1794,9,209,0,66,1359,0,38,74,31,129,0,241,951,0,343,1011,0,22,0,115,42,0,3,8,0,0,0,0,2,0,704,442,2,48,0,17,172,4,688,664,2,64,0,45,223,3,887,1574,11,214,0,295,1606,5,113,182,23,34,0,60,345,0,2,2,2,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,803,1075,15,224,0,196,1570,1594,1797,25,136,0,226,781,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,131,152,0,19,0,13,76,169,198,0,10,0,12,41,28,24,0,5,0,3,13,26,32,1,0,0,0,5,527,495,0,151,0,25,184,1073,841,0,90,0,24,97,6424,6,11,369
21,ORISSA                                            ,2113  ,JAJPUR                                            ,2012-13,3092,3248,0,314,20,170,1501,0,372,841,0,325,0,338,1723,0,137,253,0,5,0,20,23,0,15,8,0,3,0,1,4,0,951,600,0,43,0,21,173,8,1222,965,0,102,0,92,241,50,1276,2342,0,419,10,301,2212,64,104,353,0,71,9,82,554,19,7,19,0,1,1,4,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,2193,0,497,12,238,2471,1657,2094,0,142,8,263,747,0,0,0,0,0,0,0,9,18,0,2,0,10,17,17,37,0,3,0,17,12,0,0,0,0,0,0,0,296,256,0,17,2,17,108,252,183,0,11,1,15,50,245,165,0,3,0,21,37,138,82,0,3,0,13,11,1031,1080,0,323,5,26,152,812,750,0,96,4,20,43,9593,84,11,511
21,ORISSA                                            ,2102  ,JHARSUGUDA                                        ,2012-13,1204,1226,15,170,18,126,386,0,27,70,267,40,0,150,330,0,73,220,0,0,0,61,42,0,27,23,3,1,0,2,2,2,313,220,1,18,0,12,26,5,470,443,7,52,0,35,86,13,435,674,130,99,8,159,486,20,45,122,137,35,9,112,147,6,4,15,3,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,714,113,111,11,175,513,668,783,168,96,7,155,239,0,0,0,0,0,0,0,5,8,0,1,0,5,2,5,11,1,2,0,2,4,0,0,0,0,0,0,0,104,126,3,11,1,38,30,107,140,2,13,1,29,28,151,170,3,13,0,18,36,118,152,4,13,2,15,30,312,368,0,72,6,19,48,313,310,0,66,2,10,36,3380,32,18,103
21,ORISSA                                            ,2126  ,KALAHANDI                                         ,2012-13,4048,2690,15,250,20,838,745,0,121,431,16,83,0,274,906,0,137,119,0,10,0,72,65,0,29,10,2,0,0,1,4,0,1368,753,4,67,0,208,145,27,1605,986,6,68,0,277,131,67,1063,1279,7,185,0,506,1224,68,130,169,5,21,18,154,182,7,12,15,3,0,2,18,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3148,2249,17,279,12,763,1485,1059,963,10,62,8,402,212,0,0,0,0,0,0,0,79,19,2,1,0,11,14,20,9,2,1,0,8,5,0,0,0,0,0,0,0,637,413,2,37,0,127,132,213,150,0,3,1,37,21,648,354,0,12,1,131,71,136,128,0,8,0,24,13,1230,698,0,106,0,97,117,303,222,0,14,0,22,17,7175,88,12,268
21,ORISSA                                            ,2121  ,KANDHAMAL                                         ,2012-13,2547,2545,0,73,27,449,453,0,71,219,0,2,0,174,508,0,41,56,0,0,0,28,6,0,41,34,0,2,0,3,4,3,814,627,0,10,2,68,65,21,908,811,0,16,0,177,98,65,708,1152,0,40,0,290,563,69,112,151,0,7,8,88,173,29,11,7,0,0,0,6,13,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1866,1652,0,41,7,350,691,728,1130,0,34,3,282,227,0,0,0,0,0,0,0,43,29,0,0,10,10,29,22,9,0,0,7,9,20,0,0,0,0,0,0,0,438,378,0,3,2,86,66,132,236,0,4,1,33,25,626,517,0,5,0,69,77,234,276,0,4,0,52,42,1140,871,0,25,0,99,69,388,545,0,26,0,40,38,5358,133,17,318
21,ORISSA                                            ,2110  ,KENDRAPARA                                        ,2012-13,2549,2572,0,307,19,92,1410,0,258,621,0,206,0,183,1133,0,125,255,0,0,0,28,42,0,27,17,0,4,0,1,4,0,850,551,0,37,0,19,160,8,871,733,0,93,1,17,229,37,996,1786,0,311,11,214,1684,88,128,284,0,66,6,26,417,24,27,29,0,2,1,1,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,1657,0,373,12,170,1756,1532,1743,0,140,7,108,774,0,0,0,0,0,0,0,16,23,0,0,0,12,26,16,25,0,0,0,13,29,0,0,0,0,0,0,0,199,241,0,21,2,7,78,158,152,0,15,1,6,52,69,45,0,3,1,1,14,48,33,0,3,0,0,10,880,934,0,278,0,23,306,929,771,0,87,0,9,131,7741,129,11,486
21,ORISSA                                            ,2106  ,KEONJHAR                                          ,2012-13,3353,2676,9,473,19,220,1389,0,336,605,35,239,0,331,1774,0,105,156,49,6,0,26,62,0,32,27,5,4,0,2,28,2,1164,614,18,74,0,62,295,88,1140,757,2,128,6,91,229,125,1130,1650,18,411,12,302,2171,255,103,207,46,71,1,87,367,46,31,12,2,4,0,6,31,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2236,1981,42,546,15,346,2593,1364,1287,49,146,4,207,528,0,0,0,0,0,0,0,91,86,0,11,0,15,70,103,83,2,15,0,9,34,0,0,0,0,0,0,0,346,251,5,33,1,24,96,192,144,5,20,0,13,36,593,426,2,54,0,56,155,223,195,6,16,0,16,50,641,616,0,223,0,12,76,370,368,0,61,0,4,15,8897,372,13,113
21,ORISSA                                            ,2117  ,KHORDHA                                           ,2012-13,2638,2494,17,331,47,98,1612,0,256,874,113,119,0,186,832,0,340,987,114,19,6,109,75,0,22,30,6,3,0,8,25,9,576,541,14,29,1,71,203,26,906,965,179,95,6,18,231,49,1389,2137,17,268,25,226,1413,128,236,540,19,66,20,54,551,31,21,47,2,5,1,3,51,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,1468,29,289,45,184,1469,1984,2793,208,177,8,196,1005,0,0,0,0,0,0,0,23,22,2,2,0,5,22,60,72,5,1,0,8,23,0,0,0,0,0,0,0,250,199,1,14,2,8,35,221,211,2,20,0,6,47,125,98,0,11,0,9,15,89,94,0,3,0,5,19,352,267,0,78,0,0,97,430,307,0,38,0,0,78,8803,182,29,206
21,ORISSA                                            ,2129  ,KORAPUT                                           ,2012-13,3544,2606,106,79,30,625,577,0,176,206,0,7,0,294,300,0,38,0,0,0,0,10,0,0,136,78,0,0,0,21,5,3,1283,804,1,25,3,167,86,84,927,601,0,14,0,165,86,73,1049,1000,38,33,7,390,458,181,218,180,56,12,18,136,129,30,24,18,4,0,2,11,27,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2314,1541,46,34,14,491,528,1323,1140,53,50,16,399,263,0,0,0,0,0,0,0,79,79,5,0,0,20,44,42,52,2,2,0,19,42,0,0,0,0,0,0,0,476,303,1,5,0,67,53,193,166,0,7,2,43,27,580,337,4,4,1,108,34,163,146,1,7,4,34,18,790,566,0,18,0,101,17,403,320,0,29,0,44,9,6305,231,19,181
21,ORISSA                                            ,2130  ,MALKANGIRI                                        ,2012-13,1909,1386,0,29,10,279,182,0,54,121,0,6,0,74,180,0,7,0,0,0,0,0,0,0,51,32,0,0,0,2,3,3,674,431,0,0,3,77,23,9,768,425,0,8,1,103,55,20,414,550,0,18,5,134,222,14,27,54,0,9,0,29,50,1,5,5,0,0,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,987,0,16,6,239,268,484,510,0,19,4,107,93,0,0,0,0,0,0,0,23,3,0,0,0,6,1,6,7,0,0,0,1,0,0,0,0,0,0,0,0,493,294,0,1,1,50,32,180,140,0,3,1,14,6,409,181,0,3,1,29,18,83,67,0,3,0,9,6,742,494,0,4,0,87,20,239,209,0,6,0,21,8,3143,34,20,403
21,ORISSA                                            ,2107  ,MAYURBHANJ                                        ,2012-13,6987,5960,30,495,34,1202,1414,0,229,571,45,127,0,435,1552,0,93,91,0,15,0,46,135,0,134,72,1,2,0,16,56,10,1797,1086,4,53,0,142,211,75,2379,1956,20,158,0,248,337,203,2400,2854,41,356,4,953,1995,379,294,383,8,60,30,207,346,60,20,30,1,4,0,21,39,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3293,44,402,21,1038,2356,3125,3094,31,231,13,549,628,0,0,0,0,0,0,0,146,109,0,2,0,58,58,137,126,0,2,0,38,59,0,0,0,0,0,0,0,545,391,5,19,4,70,76,384,305,1,28,1,26,45,1167,880,4,49,0,163,186,614,528,3,30,1,81,72,1556,1142,0,153,0,119,252,1086,909,0,68,0,60,49,14562,512,19,514
21,ORISSA                                            ,2128  ,NABARANGPUR                                       ,2012-13,2623,2164,5,88,45,685,405,0,33,103,0,7,0,62,388,0,29,90,0,0,0,106,0,0,63,33,0,1,0,10,11,1,839,533,2,20,1,130,68,26,1145,777,2,29,26,237,86,73,521,864,1,32,4,358,501,75,49,69,0,9,14,83,93,7,6,9,0,2,0,4,5,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1923,1538,2,56,20,518,612,700,748,3,37,25,304,165,0,0,0,0,0,0,0,51,46,0,2,0,14,11,11,25,0,0,0,17,5,0,0,0,0,0,0,0,479,324,0,5,0,105,70,170,140,0,2,3,35,9,721,477,0,13,3,101,41,125,98,1,7,0,31,10,953,734,2,26,0,135,63,287,238,2,22,0,30,34,4343,104,11,206
21,ORISSA                                            ,2116  ,NAYAGARH                                          ,2012-13,1861,1999,0,224,7,281,695,0,118,313,0,92,0,172,599,0,85,87,0,0,0,0,37,0,1,1,0,0,0,0,0,0,433,295,0,25,0,38,67,0,700,687,0,83,0,81,96,1,844,1241,0,182,6,270,950,4,82,169,0,25,1,62,216,1,2,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,1373,0,227,1,239,1037,841,1023,0,89,6,213,294,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,197,0,18,0,25,23,91,119,0,6,1,19,16,199,119,0,5,0,26,13,85,72,0,1,0,14,7,504,407,0,90,0,43,193,281,247,0,24,0,37,62,5341,6,12,130
21,ORISSA                                            ,2125  ,NUAPADA                                           ,2012-13,1405,1654,0,83,23,189,306,0,27,87,0,70,0,68,524,0,25,198,0,7,0,21,19,0,20,14,0,3,0,2,2,0,396,381,0,22,0,24,33,6,670,739,0,35,2,70,121,18,321,677,0,75,5,140,603,17,31,96,0,21,16,40,87,0,5,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1399,0,134,16,189,764,337,519,0,23,7,88,83,0,0,0,0,0,0,0,12,7,0,2,0,0,2,2,14,0,1,0,1,0,0,0,0,0,0,0,0,224,189,0,6,4,18,31,38,76,0,3,1,6,4,339,334,0,4,1,31,49,52,80,0,4,0,6,2,541,566,0,45,0,39,21,121,163,0,9,0,20,2,3269,26,21,130
21,ORISSA                                            ,2118  ,PURI                                              ,2012-13,3050,2982,40,306,0,73,1507,0,147,649,0,265,0,134,1249,0,147,189,0,2,0,48,16,0,13,8,0,0,0,1,2,0,620,381,0,39,0,9,130,7,969,748,2,109,0,25,220,17,1484,2179,10,362,0,173,1852,60,209,439,28,58,0,44,533,17,11,21,0,3,0,2,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1474,1693,22,403,0,116,1994,1832,2083,18,168,0,138,760,0,0,0,0,0,0,0,8,16,0,1,0,1,8,30,28,0,1,0,0,10,0,0,0,0,0,0,0,345,304,5,29,0,10,80,248,197,1,17,0,6,50,50,54,0,6,0,1,17,43,44,0,0,0,1,8,775,712,0,244,0,4,120,855,745,0,104,0,17,47,8884,77,14,220
21,ORISSA                                            ,2127  ,RAYAGADA                                          ,2012-13,2945,1865,0,56,21,710,407,0,179,282,43,16,4,233,238,0,21,19,0,0,0,0,0,0,111,55,0,0,0,6,14,5,939,451,5,13,0,119,45,45,903,542,0,13,2,218,119,84,901,875,17,32,12,430,346,167,134,140,16,12,10,109,88,25,6,7,0,0,0,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,1315,14,40,17,527,428,848,755,24,30,7,364,194,0,0,0,0,0,0,0,87,63,3,1,1,29,11,64,33,2,1,0,23,12,0,0,0,0,0,0,0,418,261,1,3,3,94,41,112,84,1,4,1,25,14,575,294,1,2,0,91,30,175,106,0,3,0,31,9,862,604,0,19,0,165,16,294,235,0,11,0,75,7,4901,191,41,270
21,ORISSA                                            ,2103  ,SAMBALPUR                                         ,2012-13,1982,1913,10,203,26,209,685,0,135,354,142,55,0,188,611,0,58,229,12,11,0,103,51,0,32,27,3,1,0,1,7,4,618,358,40,17,0,32,70,36,734,826,48,77,1,139,147,53,598,993,43,136,4,260,792,99,105,194,30,30,14,55,276,20,9,12,0,1,7,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,1152,38,140,19,239,910,1069,1258,126,122,7,250,407,0,0,0,0,0,0,0,43,45,0,3,0,6,19,36,41,0,4,0,5,11,0,0,0,0,0,0,0,162,170,1,15,2,22,53,168,140,4,14,0,18,34,318,253,2,19,1,27,73,213,193,2,16,2,29,31,736,741,0,75,0,34,104,622,585,0,76,0,26,43,4824,135,24,233
21,ORISSA                                            ,2123  ,SONEPUR                                           ,2012-13,1196,1223,0,118,0,104,340,0,28,12,0,20,0,26,430,0,21,105,0,4,0,5,6,0,16,10,0,0,0,0,2,1,305,273,0,21,0,19,26,0,494,433,0,45,0,22,103,2,384,547,0,64,0,70,530,11,40,70,0,12,0,17,103,2,3,3,0,0,0,2,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,847,943,0,122,0,86,640,395,394,0,20,0,44,131,0,0,0,0,0,0,0,2,2,0,0,0,4,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,190,184,0,16,0,11,31,78,71,0,2,0,6,13,140,137,0,10,0,7,14,61,41,0,3,0,6,1,313,400,0,43,0,17,24,152,131,0,9,0,4,8,2919,12,29,96
21,ORISSA                                            ,2105  ,SUNDERGARH                                        ,2012-13,3596,3660,70,397,28,588,1280,0,600,390,421,115,37,588,1135,0,159,186,0,14,0,49,74,0,66,32,0,4,0,6,19,5,1474,1018,1,76,0,131,195,47,1451,1172,373,112,0,347,281,59,1124,1678,72,284,23,561,1523,134,143,234,43,38,37,152,348,35,16,11,0,6,3,13,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,1853,50,242,46,454,1405,2361,2292,439,278,17,756,998,0,0,0,0,0,0,0,43,28,1,1,2,5,39,38,63,1,5,0,10,47,0,0,0,0,0,0,0,270,250,1,24,6,58,82,237,219,3,27,2,57,69,721,541,1,64,4,98,277,813,603,10,97,3,142,242,937,871,0,132,0,72,142,1086,1010,0,142,0,88,75,9073,178,13,360
