,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,MANIPUR                                           ,1406  ,IMPHAL WEST                                       ,2013-14,994,962,96,14,118,186,489,0,180,620,368,33,43,1691,143,0,33,81,0,0,0,89,0,0,17,15,0,0,0,6,0,0,111,67,2,4,1,30,4,4,235,204,10,2,1,189,6,29,642,1017,231,33,43,1160,522,134,173,277,191,7,112,441,80,72,7,14,12,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,540,188,23,58,735,241,714,1054,258,24,100,1123,372,0,0,0,0,0,0,0,5,21,6,0,2,39,14,17,48,12,0,1,69,5,0,0,0,0,0,0,0,18,10,10,0,1,19,1,22,23,2,2,6,35,2,24,33,10,0,1,42,3,32,51,14,1,3,111,6,20,5,0,1,0,0,0,39,17,2,0,0,4,0,2728,108,23,160
14,MANIPUR                                           ,1401  ,SENAPATI                                          ,2013-14,2424,314,115,10,18,531,10,0,198,455,258,73,0,840,0,0,66,115,0,14,0,0,0,0,11,13,0,0,0,5,0,0,297,95,14,5,0,91,0,4,897,201,35,13,2,240,0,8,1334,488,193,66,6,837,9,41,141,62,127,9,10,164,1,2,6,4,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,492,219,63,10,750,9,1285,371,151,31,8,595,1,0,0,0,0,0,0,0,1,14,1,3,0,13,0,1,7,2,0,0,13,0,0,0,0,0,0,0,0,20,10,2,5,0,15,0,21,7,1,2,0,8,0,1098,342,133,46,3,484,8,1084,287,107,25,1,409,1,399,64,0,3,0,76,0,342,55,0,1,0,72,0,1866,42,14,760
14,MANIPUR                                           ,1402  ,TAMENGLONG                                        ,2013-14,1350,131,92,17,12,263,0,0,107,86,57,0,0,330,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,17,0,0,203,24,5,0,0,40,0,0,720,67,7,3,0,129,0,12,448,101,60,14,4,300,0,21,52,12,69,0,7,85,0,0,5,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,144,89,10,7,372,0,617,70,54,7,5,200,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,3,2,4,0,0,10,0,0,0,0,0,0,0,0,14,3,4,0,0,17,0,9,0,0,0,0,6,0,734,127,54,10,1,268,0,575,65,46,7,1,170,0,108,7,0,0,0,14,0,71,5,0,0,0,3,0,888,24,11,502
14,MANIPUR                                           ,1405  ,THOUBAL                                           ,2013-14,733,615,0,8,169,212,291,0,179,438,193,8,0,1096,140,0,84,287,0,7,0,107,0,0,20,17,4,0,0,14,1,0,110,74,3,2,1,33,6,3,233,186,2,1,0,128,8,2,522,847,109,19,53,961,338,68,108,186,73,1,104,247,46,3,3,13,2,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,851,107,21,117,893,288,319,472,86,2,46,499,113,0,0,0,0,0,0,0,0,5,0,0,0,16,7,0,12,0,0,6,7,23,0,0,0,0,0,0,0,39,112,12,0,8,62,41,31,87,5,0,5,43,23,6,15,0,0,0,20,3,3,27,1,0,0,17,1,114,60,0,3,13,12,17,52,35,0,0,13,10,6,1588,55,26,238
14,MANIPUR                                           ,1408  ,UKHRUL                                            ,2013-14,1207,111,156,19,23,496,25,0,118,499,160,3,0,442,9,0,0,0,0,0,0,0,0,0,9,3,0,1,0,4,0,0,178,57,24,2,0,100,1,0,574,206,46,4,2,203,8,1,508,292,111,14,4,438,17,28,54,48,116,1,15,177,1,0,1,3,12,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,738,336,183,14,14,521,17,586,273,127,8,9,402,11,0,0,0,0,0,0,0,1,1,3,0,0,11,3,0,0,3,0,0,4,3,0,0,0,0,0,0,0,6,8,3,0,2,4,0,8,4,4,0,3,4,0,604,274,145,11,1,455,14,522,258,117,8,1,353,11,113,10,2,0,0,21,0,66,4,1,0,0,10,0,921,29,12,385
17,MEGHALAYA                                         ,1702  ,EAST GARO HILLS                                   ,2013-14,1838,0,0,1046,80,0,65,0,651,81,13,427,37,170,100,0,0,0,0,0,0,0,0,0,152,0,0,2,0,0,0,4,884,9,1,146,6,4,10,65,1038,43,7,941,12,57,36,190,214,16,4,281,51,80,101,48,12,3,1,9,46,15,11,4,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,33,5,976,69,69,108,922,39,8,403,48,89,50,0,0,0,0,0,0,0,86,4,0,52,0,4,6,103,5,0,42,0,8,1,0,0,0,0,0,0,0,3,0,0,20,1,1,1,2,1,0,6,0,3,1,1449,32,3,957,38,48,92,1012,38,7,421,45,78,48,414,1,0,333,0,0,3,256,0,0,124,0,0,0,1388,46,18,944
17,MEGHALAYA                                         ,1706  ,EAST KHASI HILLS                                  ,2013-14,1526,49,232,1649,0,35,34,0,3189,311,447,657,807,580,1032,0,36,7,0,6,0,22,0,0,303,1,1,9,4,3,3,2,966,28,2,52,4,8,26,5,1771,79,33,733,47,67,124,46,1526,230,327,1296,313,441,698,79,144,29,292,122,420,103,206,15,3,0,19,5,18,5,7,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1278,57,182,769,272,102,399,3435,310,494,1449,534,526,665,0,0,0,0,0,0,0,9,0,2,21,0,3,1,29,0,1,73,1,6,1,0,0,0,0,0,0,0,8,13,13,7,4,0,11,16,1,7,5,4,8,3,1182,36,87,738,165,71,254,3239,279,400,1473,416,381,510,742,14,5,525,26,3,66,1801,38,21,943,47,13,140,3959,55,12,1381
17,MEGHALAYA                                         ,1707  ,JAINTIA HILLS                                     ,2013-14,2164,9,0,1027,132,36,43,0,993,119,79,484,18,22,111,0,168,59,0,4,0,0,0,0,267,12,0,3,0,0,2,3,666,10,0,85,1,2,4,8,1486,70,6,642,13,9,23,41,805,85,50,713,71,31,92,28,47,2,23,51,65,15,32,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,54,17,584,60,19,61,2448,125,62,912,90,38,93,0,0,0,0,0,0,0,18,1,0,9,0,0,0,35,7,0,10,0,1,0,0,0,0,0,0,0,0,3,5,0,12,3,0,3,7,1,2,3,1,0,0,824,39,12,539,42,12,48,2469,119,56,912,82,36,89,272,16,0,171,0,1,10,701,21,0,257,0,1,25,1692,11,6,1034
17,MEGHALAYA                                         ,1705  ,RI BHOI                                           ,2013-14,1063,16,38,708,19,65,12,0,845,135,0,445,0,42,40,0,0,0,0,0,0,0,0,0,153,3,0,6,0,0,0,17,384,24,1,69,0,2,3,10,910,56,2,531,0,15,12,39,369,57,31,476,2,60,34,27,26,9,4,38,12,25,3,3,5,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,37,24,517,11,41,28,1059,113,14,607,6,63,24,0,0,0,0,0,0,0,18,1,0,15,1,0,0,43,0,0,14,1,3,0,0,0,0,0,0,0,0,12,2,3,8,2,3,5,15,2,1,8,1,2,2,765,32,11,455,1,31,20,1068,105,12,586,3,60,18,230,2,0,151,0,0,1,213,11,0,157,0,0,0,1134,10,33,131
17,MEGHALAYA                                         ,1703  ,SOUTH GARO HILLS                                  ,2013-14,1136,0,0,884,0,0,0,0,405,9,0,281,0,22,28,0,2,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,538,1,0,107,0,1,3,3,852,7,0,879,0,11,8,29,78,1,0,145,0,7,14,13,2,0,0,9,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,3,0,740,0,11,15,583,6,0,401,0,11,13,0,0,0,0,0,0,0,7,0,0,13,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,19,0,0,4,3,0,0,7,0,0,1,925,3,0,709,0,7,9,580,6,0,394,0,9,11,164,0,0,97,0,0,0,69,0,0,41,0,0,0,471,3,19,44
17,MEGHALAYA                                         ,1701  ,WEST GARO HILLS                                   ,2013-14,3173,0,16,1829,125,23,21,0,1656,289,0,1315,296,177,291,0,0,0,0,0,0,0,0,0,261,0,0,26,1,0,1,2,1475,26,0,503,8,12,16,35,2435,163,0,1717,46,72,47,185,499,92,3,662,216,87,196,51,48,8,10,70,145,28,50,8,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,116,12,2035,262,76,189,2116,173,4,944,155,124,121,0,0,0,0,0,0,0,57,0,0,105,0,0,1,53,0,0,60,4,0,1,0,0,0,0,0,0,0,58,4,7,43,14,12,9,40,11,0,30,3,2,5,2081,54,2,1368,100,40,90,1873,109,3,756,128,100,91,1117,0,0,864,0,3,9,683,0,0,389,0,0,0,2179,38,15,2683
17,MEGHALAYA                                         ,1704  ,WEST KHASI HILLS                                  ,2013-14,1791,7,0,1768,60,0,20,0,2485,15,0,870,89,5,275,0,6,0,0,3,0,0,0,0,293,0,0,2,0,0,0,87,733,3,0,67,8,0,9,458,1052,2,0,332,11,0,20,1686,590,4,0,566,59,3,180,979,43,1,0,59,69,2,32,36,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,4,0,574,79,3,141,1291,6,0,455,70,2,101,0,0,0,0,0,0,0,674,5,0,849,0,0,32,895,7,0,763,0,0,21,0,0,0,0,0,0,0,2,0,0,19,1,0,5,7,0,0,9,0,0,0,2084,9,0,1378,59,3,151,2174,13,0,1206,64,2,119,436,0,0,289,0,2,16,384,0,0,257,0,1,6,1161,300,8,522
15,MIZORAM                                           ,1503  ,AIZAWL                                            ,2013-14,1330,17,0,1804,0,0,0,0,124,1355,0,165,0,0,0,0,57,667,0,59,0,0,0,0,175,30,0,115,0,0,0,34,401,135,0,121,0,0,0,120,248,446,0,197,0,0,0,287,299,888,0,1037,0,0,0,635,46,151,0,88,0,0,0,109,1,7,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,399,616,0,977,0,0,0,772,1042,0,585,0,0,0,0,1,0,0,0,0,0,120,125,0,197,0,0,0,220,255,0,269,0,0,0,0,0,0,0,0,0,0,4,13,0,6,0,0,0,4,20,0,6,0,0,0,492,698,0,1140,0,0,0,964,1241,0,831,0,0,0,52,8,0,144,0,0,0,75,8,0,80,0,0,0,2435,373,5,266
15,MIZORAM                                           ,1504  ,CHAMPHAI                                          ,2013-14,402,28,0,883,0,0,0,0,12,258,0,7,0,0,0,0,35,343,0,0,0,0,0,0,15,1,0,38,0,0,0,3,90,63,0,44,0,0,0,75,133,139,0,118,0,0,0,203,94,168,0,394,0,0,0,307,10,20,0,22,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,207,0,411,0,0,0,180,184,0,206,0,0,0,0,0,0,0,0,0,0,45,117,0,112,0,0,0,62,121,0,161,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,1,0,0,0,207,310,0,514,0,0,0,241,302,0,364,0,0,0,103,8,0,211,0,0,0,103,4,0,133,0,0,0,596,62,5,164
15,MIZORAM                                           ,1502  ,KOLASIB                                           ,2013-14,347,0,0,559,0,0,0,0,162,231,0,137,0,0,0,0,0,0,0,13,0,0,0,0,14,1,0,29,0,0,0,18,117,11,0,24,0,0,0,79,73,41,0,61,0,0,0,221,41,39,0,218,0,0,0,388,9,3,0,28,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,52,0,249,0,0,0,157,43,0,111,0,0,0,0,0,0,0,0,0,0,99,57,0,189,0,0,0,156,79,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,6,0,2,0,0,0,195,103,0,410,0,0,0,304,106,0,257,0,0,0,41,0,0,93,0,0,0,41,0,0,44,0,0,0,444,165,3,11
15,MIZORAM                                           ,1507  ,LAWNGTLAI                                         ,2013-14,1112,45,0,1057,0,0,0,0,66,234,0,68,0,0,0,0,111,70,0,3,0,0,0,0,137,16,0,18,0,0,0,1,813,38,0,57,0,0,0,24,235,79,0,131,0,0,0,111,73,203,0,772,0,0,0,28,2,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,188,0,742,0,0,0,353,155,0,257,0,0,0,0,0,0,0,0,0,0,21,3,0,98,0,0,0,8,3,0,31,0,0,0,0,0,0,0,0,0,0,2,8,0,10,0,0,0,0,2,0,1,0,0,0,913,168,0,809,0,0,0,361,150,0,286,0,0,0,389,1,0,323,0,0,0,59,0,0,68,0,0,0,560,7,8,22
15,MIZORAM                                           ,1506  ,LUNGLEI                                           ,2013-14,854,13,0,1210,0,0,0,0,210,308,5,249,0,0,0,0,156,26,0,36,0,0,0,0,107,5,2,55,0,0,0,10,368,42,1,149,0,0,0,28,381,121,1,265,0,0,0,63,295,156,1,808,0,0,0,79,14,23,0,85,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,172,2,860,0,0,0,556,175,3,505,0,0,0,0,0,0,0,0,0,0,32,0,0,69,0,0,0,23,0,0,61,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,2,3,0,0,0,0,0,639,164,2,909,0,0,0,576,171,3,560,0,0,0,158,2,0,210,0,0,0,153,0,0,113,0,0,0,1180,44,8,1351
15,MIZORAM                                           ,1501  ,MAMIT                                             ,2013-14,417,34,0,662,0,0,0,0,12,60,0,0,0,0,0,0,38,88,0,16,0,0,0,0,22,4,0,22,0,0,0,7,93,34,0,43,0,0,0,34,159,52,0,93,0,0,0,143,79,53,0,286,0,0,0,143,13,7,0,22,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,73,0,319,0,0,0,157,77,0,148,0,0,0,0,0,0,0,0,0,0,48,12,0,117,0,0,0,53,20,0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,256,84,0,432,0,0,0,210,97,0,240,0,0,0,130,1,0,193,0,0,0,86,0,0,106,0,0,0,368,41,11,13
15,MIZORAM                                           ,1508  ,SAIHA                                             ,2013-14,603,278,0,454,0,0,0,0,17,144,0,10,0,0,0,0,0,32,0,0,0,0,0,0,39,10,0,25,0,0,0,2,323,90,0,80,0,0,0,47,143,78,0,55,0,0,0,39,61,190,0,246,0,0,0,84,1,12,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,344,207,0,325,0,0,0,223,173,0,85,0,0,0,0,5,0,1,0,0,0,34,30,0,35,0,0,0,19,39,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,2,0,0,1,0,0,0,378,217,0,359,0,0,0,240,196,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,697,16,7,1
15,MIZORAM                                           ,1505  ,SERCHHIP                                          ,2013-14,206,0,0,501,0,0,0,0,29,109,0,0,0,0,0,0,59,148,0,0,0,0,0,0,25,5,0,22,0,0,0,4,111,28,0,17,0,0,0,35,66,107,0,63,0,0,0,45,54,109,0,228,0,0,0,91,4,6,0,17,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,131,0,240,0,0,0,154,125,0,107,0,0,0,0,0,0,0,0,0,0,15,0,0,76,0,0,0,19,1,0,78,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,120,125,0,307,0,0,0,171,123,0,178,0,0,0,74,36,0,231,0,0,0,99,30,0,128,0,0,0,456,50,3,357
13,NAGALAND                                          ,1306  ,DIMAPUR                                           ,2013-14,1021,1659,40,70,189,96,322,0,126,571,1038,0,0,1379,23,0,0,0,0,0,0,0,0,0,41,68,11,2,11,16,24,3,117,287,42,2,8,78,35,9,529,731,158,17,6,308,48,33,368,928,555,44,71,947,193,32,57,187,299,2,88,104,38,9,1,6,10,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,832,421,34,90,614,155,668,1375,654,34,99,843,184,0,0,0,0,0,0,0,16,9,2,1,0,11,4,18,14,1,1,0,7,2,0,0,0,0,0,0,0,7,25,40,0,2,39,0,4,39,62,0,0,50,1,437,746,148,32,80,290,139,660,1259,402,34,96,579,175,1,6,0,0,0,0,0,3,10,0,0,0,0,0,1932,44,10,56
13,NAGALAND                                          ,1310  ,KIPHIRE                                           ,2013-14,463,0,0,150,0,0,114,0,17,69,10,0,0,77,0,0,0,0,0,0,0,0,0,0,114,2,0,17,0,0,17,5,136,16,0,40,0,2,19,10,158,12,0,15,0,22,17,9,64,21,8,69,0,20,51,27,1,3,2,6,0,4,8,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,25,6,111,0,27,91,143,29,4,38,0,22,21,0,0,0,0,0,0,0,4,10,0,1,0,17,1,2,5,0,0,0,11,1,0,0,0,0,0,0,0,3,1,0,8,0,0,5,0,0,0,1,0,0,1,328,24,2,92,0,18,69,144,28,4,36,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,17,9,131
13,NAGALAND                                          ,1307  ,KOHIMA                                            ,2013-14,1047,0,13,383,156,77,241,0,156,171,903,0,11,827,0,0,0,0,0,0,0,0,0,0,43,3,5,22,0,17,11,0,146,9,27,47,1,44,22,0,521,45,114,38,10,184,23,0,418,101,470,162,49,534,143,0,72,12,295,112,102,122,39,0,2,1,2,2,5,3,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,484,64,283,195,67,331,135,719,107,633,188,100,573,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,4,15,3,2,2,11,0,0,11,0,476,59,169,178,48,226,119,708,101,533,187,93,488,105,16,0,0,17,0,11,1,12,0,0,8,2,19,0,1573,0,9,371
13,NAGALAND                                          ,1309  ,LONGLENG                                          ,2013-14,561,35,0,118,0,0,127,0,79,76,0,0,0,96,0,0,0,0,0,0,0,0,0,0,109,14,0,19,0,1,15,2,198,26,0,28,0,6,22,5,245,35,0,17,0,21,20,5,71,34,0,41,0,59,52,5,4,2,0,8,0,9,13,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,381,63,0,83,0,50,93,249,48,0,32,0,46,30,0,0,0,0,0,0,0,4,0,0,2,0,0,0,6,0,0,1,0,0,4,0,0,0,0,0,0,0,2,5,0,5,0,5,1,4,1,0,2,0,1,1,371,50,0,75,0,21,75,249,45,0,31,0,39,32,2,0,0,1,0,0,0,3,0,0,0,0,0,0,353,5,18,266
13,NAGALAND                                          ,1303  ,MOKOKCHUNG                                        ,2013-14,1647,5,16,402,144,0,516,0,50,180,261,0,0,303,9,0,0,0,0,0,0,0,0,0,41,8,2,17,2,1,21,1,255,10,14,29,7,20,62,11,642,51,42,43,1,48,62,30,641,84,136,225,45,177,294,48,84,12,70,79,83,35,75,3,3,0,3,2,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,75,101,187,58,111,307,986,90,166,208,86,174,211,0,0,0,0,0,0,0,11,5,3,4,0,6,3,20,15,7,3,0,12,4,0,0,0,0,0,0,0,6,1,7,1,0,3,6,6,3,11,0,0,2,5,681,52,63,182,57,89,278,999,91,145,210,86,161,207,0,0,2,0,0,0,1,3,0,0,1,0,0,0,1180,28,33,105
13,NAGALAND                                          ,1301  ,MON                                               ,2013-14,943,0,0,272,98,11,167,0,213,227,34,0,0,328,0,0,0,0,0,0,0,0,0,0,297,27,1,42,1,4,22,3,357,58,2,30,2,48,20,16,292,66,12,27,2,110,18,12,167,71,17,142,46,155,91,18,11,3,0,21,45,17,12,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,731,120,15,215,63,174,117,394,106,19,48,34,160,47,0,0,0,0,0,0,0,19,1,0,6,1,3,3,12,0,0,3,0,2,0,0,0,0,0,0,0,0,15,4,1,8,3,13,2,8,4,0,0,0,3,0,695,82,10,167,39,70,86,385,81,16,46,24,126,47,14,0,0,0,0,0,0,6,0,0,0,0,0,0,549,7,205,22
13,NAGALAND                                          ,1311  ,PEREN                                             ,2013-14,464,90,0,105,88,0,182,0,48,114,48,0,0,189,0,0,0,0,0,0,0,0,0,0,37,9,0,6,2,0,24,2,114,42,0,4,4,6,18,9,161,55,4,8,3,46,14,19,185,77,30,57,20,98,104,19,8,12,4,28,51,16,20,8,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,111,16,57,48,82,130,220,85,22,46,34,85,50,0,0,0,0,0,0,0,2,5,5,1,5,10,1,5,3,5,1,1,12,1,0,0,0,0,0,0,0,0,1,0,0,3,3,5,0,0,0,1,0,1,0,286,110,17,58,23,74,110,224,86,26,46,24,91,51,10,3,0,3,0,0,9,9,2,0,3,0,0,4,404,21,12,262
13,NAGALAND                                          ,1308  ,PHEK                                              ,2013-14,725,86,0,339,41,0,264,0,134,148,12,0,4,217,0,0,0,0,0,0,0,0,0,0,58,8,0,25,1,5,26,0,183,44,7,37,3,24,31,1,351,78,3,47,4,83,30,7,236,84,2,183,29,93,149,11,17,19,0,46,7,11,22,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,126,7,260,30,125,205,320,108,5,78,15,91,53,0,0,0,0,0,0,0,8,0,0,0,0,1,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,4,1,6,9,1,3,0,1,0,1,1,527,110,6,229,19,99,178,318,100,3,78,13,85,51,32,0,0,15,0,0,14,12,0,0,1,0,0,4,580,4,8,2
13,NAGALAND                                          ,1302  ,TUENSANG                                          ,2013-14,1135,131,0,228,88,33,238,0,98,126,68,0,0,258,0,0,0,0,0,0,0,0,0,0,147,28,0,18,6,5,16,0,402,56,4,30,5,22,27,2,425,74,25,35,0,85,40,6,235,86,32,120,43,155,137,2,15,10,7,25,32,20,17,0,0,2,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,142,29,154,53,159,177,461,115,39,74,35,131,61,0,0,0,0,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,4,1,7,8,3,6,3,0,0,5,0,756,127,14,142,45,80,141,460,101,26,74,34,89,59,16,3,0,5,0,0,9,8,0,0,2,0,0,1,414,1,0,0
13,NAGALAND                                          ,1305  ,WOKHA                                             ,2013-14,674,137,20,158,19,0,179,0,86,173,40,0,0,282,0,0,0,0,0,0,0,0,0,0,13,8,0,7,0,4,5,0,142,46,3,16,1,22,23,5,322,111,14,22,1,61,25,7,240,117,27,80,13,157,102,7,38,25,15,33,0,31,20,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,164,33,111,12,137,141,314,144,26,47,4,138,35,0,0,0,0,0,0,0,2,2,0,0,2,3,2,2,0,1,0,1,4,1,0,0,0,0,0,0,0,3,10,2,2,0,2,2,5,2,1,0,0,3,1,439,144,12,108,14,112,127,309,136,19,47,5,129,33,6,0,0,2,0,0,3,3,0,0,0,0,1,0,552,8,10,111
13,NAGALAND                                          ,1304  ,ZUNHEBOTO                                         ,2013-14,1329,10,0,390,20,0,240,0,28,205,76,0,0,402,0,0,0,0,0,0,0,0,0,0,56,3,0,9,1,1,8,4,291,24,4,34,1,29,24,10,737,76,15,63,0,106,28,54,236,67,39,237,17,174,148,49,25,7,17,43,1,28,24,1,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,84,34,228,9,174,174,697,93,41,159,11,165,62,0,0,0,0,0,0,0,3,20,0,2,0,33,4,6,18,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,7,0,15,2,2,0,1,2,0,4,0,650,73,12,203,8,115,157,701,101,34,158,11,163,59,27,0,0,16,0,0,1,21,0,0,12,0,0,1,707,12,23,3
21,ODISHA                                            ,2115  ,ANGUL                                             ,2013-14,2381,2878,31,215,0,206,901,0,114,598,212,54,0,233,927,0,88,259,27,2,0,0,0,0,17,19,0,0,0,0,8,14,562,444,2,23,0,18,106,308,590,660,25,44,0,35,215,623,679,1448,82,132,0,185,1028,789,98,220,132,10,0,78,303,126,7,9,19,2,0,13,25,20,3,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1134,1456,126,142,0,166,1349,823,1345,134,69,0,164,338,0,0,0,0,0,0,0,340,517,4,35,0,52,84,286,417,6,25,0,57,57,0,0,0,0,0,0,0,262,307,9,17,0,25,66,191,198,2,3,0,23,20,373,325,1,13,0,27,43,183,193,2,14,0,13,21,438,546,0,55,0,13,113,304,306,0,27,0,1,27,5932,1326,24,98
21,ODISHA                                            ,2108  ,BALASORE                                          ,2013-14,4446,4170,28,622,8,55,1700,0,172,425,0,511,0,177,2113,0,449,355,0,22,0,57,76,0,43,28,1,5,0,0,35,34,825,534,0,56,1,14,268,441,1166,822,0,198,1,53,266,1178,1395,1812,7,639,4,148,2363,1279,201,358,19,96,2,46,621,227,30,31,1,9,0,1,89,17,0,1,0,0,0,0,1,0,10,4,0,0,0,0,0,6,1897,1871,15,817,3,147,2887,1773,1719,13,186,5,115,756,0,0,0,0,0,0,0,617,694,0,81,0,11,131,780,666,0,71,0,16,115,0,0,0,0,0,0,0,413,348,0,62,1,18,152,353,301,1,29,1,17,64,419,306,0,45,0,2,60,260,161,0,21,0,1,37,376,269,0,123,0,1,45,316,210,0,28,0,0,13,11220,2616,12,74
21,ODISHA                                            ,2101  ,BARGARH                                           ,2013-14,2385,2707,24,273,10,406,847,0,18,149,12,74,0,60,1233,0,78,102,0,0,0,44,15,0,23,18,0,0,0,1,6,10,548,369,2,20,0,42,182,200,530,529,4,47,0,53,144,616,675,997,17,164,3,141,1177,902,131,160,10,36,6,42,360,175,4,10,3,1,1,2,7,16,0,1,0,0,0,0,3,0,2,15,0,2,0,8,15,7,1340,1442,21,205,10,204,1652,573,657,15,65,0,85,242,0,0,0,0,0,0,0,381,520,0,48,0,134,118,187,339,0,29,0,87,83,0,0,0,0,0,0,0,296,331,2,21,1,57,78,149,194,0,10,0,27,19,424,377,3,26,1,45,55,177,184,1,10,0,17,20,939,842,0,147,0,15,119,359,355,0,48,0,6,18,5577,1360,5,58
21,ODISHA                                            ,2109  ,BHADRAK                                           ,2013-14,3164,3177,0,273,0,124,1112,0,177,337,0,194,0,205,1066,0,282,199,0,8,0,8,56,0,8,3,0,2,0,0,2,11,533,325,0,15,0,17,144,582,443,363,0,56,0,12,135,1365,814,920,0,192,0,166,1342,1842,117,181,0,33,0,93,348,287,1,5,0,1,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1009,0,248,0,155,1521,909,788,0,51,0,133,465,0,0,0,0,0,0,0,824,973,0,92,0,27,117,883,943,0,84,0,22,131,0,0,0,0,0,0,0,378,349,0,31,0,18,106,267,208,0,10,0,16,43,157,137,0,6,0,18,30,97,96,0,7,0,8,22,284,218,0,79,0,5,201,255,152,0,24,0,1,78,5228,3020,18,76
