22,CHHATTISGARH                                      ,2201  ,KORIYA                                            ,2013-14,1007,0,3,362,6,0,64,0,40,72,60,5,2,11,0,0,937,0,0,320,6,0,62,0,23,24,22,2,1,3,0,0,22,0,0,1,0,0,0,23,139,0,0,26,0,0,3,168,0,0,0,0,99.41,100,100,100,87.5,100,100,99.56,1017,73,63,353,7,11,61,1585,5833,0,0,948,0,0,142,6923,410,0,0,130,0,0,14,554,595,12,3,131,2,1,11,755,352,0,0,233,4,0,16,781,0,0,232,2,0,49,2967,559,698,1227,66,91,214,0,2122,522,633,959,62,74,168,0,379,11,15,91,0,3,10,0,466,26,50,177,4,14,36,0,622,36,121,331,26,17,85,0,98.52,33.33,0,98.9,28.57,0,93.75,94.88,33.33,0,93.96,28.57,0,82.81,36588,35402,21728,21631,18318,25785,9854,11487,3,1,0,0,1,0,0,0,97.33,100,100,100,88.89,100,100,428,65,61,240,6,11,40,26,13,42,93,3,2,14,1006,0,0,361,3,0,64,1006,0,3,360,5,0,64,960,73,63,339,9,11,59,198,104,269,77,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2212  ,MAHASAMUND                                        ,2013-14,1338,2,1,462,8,0,41,0,89,53,21,11,5,11,3,0,1286,2,0,435,8,0,40,0,76,35,4,10,3,5,2,0,76,0,0,2,0,0,0,78,128,0,0,25,0,1,0,154,0,0,0,0,97.1,92.86,100,96.99,100,100,100,97.08,1393,55,22,453,12,11,43,1989,6138,0,0,1838,0,286,0,8262,475,3,1,183,2,0,5,669,563,1,1,53,1,0,2,621,161,0,0,229,2,0,13,1082,2,0,175,2,0,25,4406,467,240,1623,51,78,167,0,3013,425,238,1462,38,74,151,0,723,15,1,52,8,0,11,0,670,27,1,109,5,4,5,0,765,51,84,395,21,28,75,0,97.56,100,0,93.94,84.62,0,100,94.74,100,100,89.18,84.62,0,97.56,56493,55192,33925,33556,45550,47996,27337,29877,6,1,0,0,0,0,0,0,89.38,83.33,100,95.55,100,100,97.73,1163,46,22,419,11,11,38,36,22,18,88,3,7,7,1328,2,0,461,7,0,41,1336,2,1,460,7,0,41,1383,52,22,467,13,11,43,367,241,379,198,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2219  ,MUNGELI                                           ,2013-14,736,0,0,223,3,0,63,0,30,54,15,5,9,17,1,0,704,0,0,210,3,0,62,0,25,26,8,4,6,11,1,0,16,0,0,0,0,0,1,17,60,0,0,15,0,0,2,77,0,0,0,0,98.64,95.35,100,98.61,100,100,100,98.64,718,51,15,198,12,17,59,1070,4000,0,0,1243,0,0,284,5527,300,4,0,102,0,0,18,424,111,11,0,21,1,0,3,147,64,0,0,140,1,0,21,570,0,0,152,3,0,48,2562,314,118,770,71,129,218,0,1800,295,116,612,61,115,156,0,263,4,0,69,2,1,11,0,499,15,2,89,8,13,51,0,337,14,25,114,12,21,26,0,97.83,0,0,95.98,75,0,96.83,93.63,0,0,89.73,75,0,92.06,51239,50220,25711,24046,23358,38480,8885,18077,0,0,0,0,0,0,0,0,61.19,81.4,100,66.19,91.67,94.12,81.25,254,47,14,128,11,14,43,13,2,9,26,5,6,8,734,0,0,223,3,0,62,732,0,0,219,2,0,62,717,42,15,217,12,17,64,464,195,464,138,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2218  ,NARAYANPUR                                        ,2013-14,440,2,0,129,2,0,4,0,5,16,2,0,0,3,0,0,420,2,0,120,2,0,4,0,5,9,0,0,0,0,0,0,36,1,0,10,0,0,0,47,79,0,0,13,0,0,0,92,0,0,0,0,97.22,100,100,99.14,0,100,100,97.74,404,17,2,125,2,2,4,556,2374,0,0,245,0,0,0,2619,183,6,0,60,0,0,0,249,332,3,0,86,2,0,1,425,111,2,0,87,0,0,1,260,2,0,78,2,0,4,1245,117,29,330,0,22,14,0,966,113,29,264,0,22,12,0,133,3,0,20,0,0,0,0,155,1,0,47,0,0,2,0,60,7,3,32,0,7,7,0,86.74,37.5,0,78.29,0,0,75,70.56,25,0,67.44,0,0,75,11316,9752,3426,3506,9068,8865,2792,2448,0,0,0,0,0,0,0,1,89.02,88.24,100,92.24,0,100,100,34,11,2,32,0,2,1,6,11,2,26,0,1,1,434,2,0,120,0,0,4,434,2,0,120,0,0,4,248,16,2,77,0,3,4,43,17,76,9,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2204  ,RAIGARH (CHHATTISGARH)                            ,2013-14,2101,0,1,870,8,0,53,0,90,114,60,10,9,27,2,0,2008,0,0,814,7,0,53,0,70,84,29,8,6,11,0,0,73,1,0,9,0,1,0,84,66,1,0,18,0,0,1,86,0,0,0,0,99.07,99.12,100,99.53,100,100,98.15,99.21,2101,112,61,813,17,27,53,3184,2539,138,0,1393,0,0,66,4136,757,8,2,379,2,3,7,1158,1317,7,5,307,4,3,6,1649,479,0,0,446,4,0,11,1580,0,0,530,3,0,39,5898,865,690,2807,85,190,188,0,3815,795,653,2182,81,187,148,0,939,9,0,184,0,0,14,0,1144,61,37,441,4,3,26,0,537,55,142,343,8,7,27,0,95.44,0,50,96,50,0,98.11,88.59,0,0,87.76,40,0,81.13,69092,68089,42452,42555,47975,53154,26512,32049,9,0,0,2,0,0,0,0,53.43,91.23,95,68.45,100,96.3,62.96,1200,88,59,536,14,26,35,56,40,40,90,6,15,11,2081,0,0,866,7,0,52,2091,0,0,870,1,0,7,2128,112,61,871,17,27,53,471,231,271,146,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2211  ,RAIPUR                                            ,2013-14,907,4,3,439,10,0,33,0,148,301,176,3,19,73,1,0,659,0,0,337,7,0,29,0,59,105,32,1,4,11,0,0,9,1,1,3,0,1,0,15,47,1,0,12,1,0,0,61,0,0,0,0,94.02,99.34,98.31,94.77,100,98.63,96.88,95.6,1065,305,179,439,29,73,33,2123,4266,144,0,1329,3,0,0,5742,146,2,0,54,0,0,0,202,202,45,7,23,3,1,0,281,192,2,1,201,0,0,7,658,1,0,221,5,0,20,5104,2400,2174,1873,125,698,162,0,4355,2363,2155,1662,116,693,136,0,317,1,3,64,3,0,11,0,432,36,18,147,6,5,15,0,686,270,486,475,43,87,29,0,87.92,25,0,95.22,42.11,0,91.18,80.74,25,12.5,84.05,42.11,0,79.41,105401,102112,60649,62202,57537,61739,27744,43138,34,0,0,16,0,0,0,0,79.39,84.16,97.73,85.23,96,94.52,82.35,1018,300,178,428,29,71,31,82,164,156,63,15,58,8,897,3,0,437,9,0,31,860,3,1,435,10,0,33,1062,298,177,449,29,72,33,619,458,463,236,225,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2209  ,RAJNANDGAON                                       ,2013-14,1930,5,1,705,10,1,74,0,80,127,43,3,1,31,1,0,1813,3,0,658,9,1,72,0,54,76,13,2,0,11,0,0,42,0,1,3,0,0,1,47,65,0,0,51,0,0,0,116,0,0,0,0,99.49,97.71,95.45,100,100,100,100,99.49,2006,130,44,708,11,32,73,3004,1863,0,0,4357,0,0,0,6220,704,2,0,276,1,0,17,1000,881,9,0,77,0,0,5,972,275,1,0,271,0,0,10,1871,3,0,645,8,0,59,6251,1066,478,2428,54,278,274,0,4718,1022,475,1996,44,267,236,0,617,8,0,126,9,0,7,0,935,36,3,306,1,11,31,0,545,43,37,238,8,14,31,0,96.37,44.44,0,96.88,81.82,0,98.65,91.25,55.56,0,89.65,72.73,0,93.24,79581,77817,50585,51737,57170,66178,30731,45314,0,0,0,0,0,0,0,0,100,96.92,97.73,100,100,100,98.67,1155,117,44,530,11,31,60,55,45,36,125,4,17,16,1927,3,0,701,10,0,72,1920,4,1,705,9,0,74,1841,128,43,680,11,31,71,442,363,224,317,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2221  ,SUKMA                                             ,2013-14,733,36,0,187,1,0,14,0,8,8,2,2,0,0,1,0,715,32,0,169,1,0,14,0,7,3,0,1,0,0,0,0,31,1,0,2,0,0,0,34,209,1,0,31,0,0,1,242,0,0,0,0,82.45,88.89,100,73.8,0,0,93.33,81.12,639,42,2,164,1,0,14,862,5193,149,0,279,0,0,7,5628,221,10,0,69,0,0,3,303,608,5,0,162,0,0,8,789,225,29,0,131,0,0,2,310,25,0,104,1,0,11,1647,369,27,503,3,0,75,0,1018,330,27,341,3,0,50,0,315,12,0,70,0,0,16,0,337,29,0,93,0,0,9,0,319,109,0,80,7,0,23,0,41.38,41.03,0,41.71,0,0,50,41.38,43.59,0,40.64,0,0,57.14,16541,13760,4662,3217,6191,12657,1277,2048,3,0,0,0,0,0,0,6,54.18,80,100,54.44,100,0,53.33,112,31,2,42,1,0,6,18,10,2,21,1,0,4,644,35,0,171,1,0,14,643,33,0,168,1,0,14,570,42,2,159,1,0,15,51,15,120,9,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2227  ,SURAJPUR                                          ,2013-14,1433,3,0,512,2,0,50,0,59,92,23,6,0,11,0,0,1402,2,0,498,2,0,50,0,55,78,13,6,0,8,0,0,75,2,0,11,0,0,1,89,82,0,0,38,0,0,1,121,0,0,0,0,86.44,96.84,100,92.14,100,100,95.92,88.68,1412,95,23,495,2,11,46,2084,3156,0,0,2538,0,0,172,5866,566,6,0,192,1,0,9,774,844,1,2,183,0,0,6,1036,394,0,0,360,1,0,21,1154,1,0,349,0,0,36,3893,707,239,1574,12,97,170,0,2519,642,227,1166,12,94,125,0,576,15,0,97,0,0,8,0,794,50,12,305,0,3,37,0,442,21,34,337,3,5,25,0,96.05,80,0,93.97,0,0,84,94.39,80,0,92.02,0,0,84,46507,45237,25945,26823,35154,38511,18212,20792,6,1,0,1,0,0,0,0,32.56,65.26,95.65,40.81,100,100,46,182,60,23,99,2,10,11,28,16,12,51,2,4,6,1424,3,0,503,0,0,48,1431,3,0,510,2,0,49,1419,93,23,496,2,11,49,343,159,287,133,221,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CHHATTISGARH                                      ,2202  ,SURGUJA                                           ,2013-14,1434,2,1,532,2,0,61,0,88,77,27,16,4,22,2,0,1385,2,1,504,1,0,59,0,72,53,9,13,3,7,1,0,61,0,0,9,0,0,0,70,53,0,0,4,0,0,1,58,0,0,0,0,92.45,95.18,100,96.6,100,100,95.52,93.83,1464,81,29,511,6,22,65,2178,2074,0,0,176,0,0,186,2436,518,7,0,133,0,0,5,663,902,17,5,235,2,2,16,1179,317,0,0,318,2,0,12,1032,1,0,358,1,0,47,3957,659,356,1519,37,181,204,0,2493,642,343,1172,37,163,126,0,673,4,4,103,0,0,37,0,797,13,9,244,0,18,41,0,732,80,149,318,6,45,50,0,96.27,12.5,0,94.61,0,0,88.52,96.69,12.5,0,94.98,0,0,93.44,46490,45807,24633,25310,28931,35398,16377,19143,13,5,1,0,0,0,4,0,46.62,88.1,100,49.81,100,95.45,73.13,218,60,29,110,6,21,14,30,31,24,59,5,12,8,1422,1,0,528,1,0,58,1425,1,1,530,1,0,59,1456,83,28,522,5,22,66,301,138,189,32,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DADRA & NAGAR HAVELI                              ,2601  ,DADRA AND NAGAR HAVELI(UT)                        ,2013-14,158,113,1,1,1,1,0,0,23,8,4,0,0,9,0,0,150,105,0,1,1,0,0,0,16,4,1,0,0,9,0,0,10,0,0,0,0,0,0,10,50,4,0,0,0,0,0,54,0,0,0,0,77.35,93.39,100,100,100,90,0,84.33,181,121,5,1,1,10,0,319,1674,197,0,0,0,0,0,1871,22,20,0,0,0,0,0,42,96,3,0,1,0,0,0,100,57,5,0,1,0,1,0,9,5,0,1,0,0,0,475,895,153,2,6,111,0,0,384,754,153,2,6,111,0,0,9,18,0,0,0,0,0,0,82,123,0,0,0,0,0,0,94,171,76,1,16,75,0,0,100,100,0,0,0,80,0,96.99,99.12,0,0,0,40,0,13222,12846,9949,8849,12569,12400,9589,8663,0,0,0,0,0,0,0,0,94.48,99.17,100,0,100,90,0,166,121,5,1,1,10,0,16,81,5,1,1,10,0,158,113,0,1,0,0,0,158,113,1,1,0,0,0,155,117,5,1,1,10,0,127,70,80,4,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DAMAN & DIU                                       ,2502  ,DAMAN                                             ,2013-14,28,6,0,8,6,0,7,0,5,1,7,0,1,3,0,0,22,6,0,7,5,0,6,0,2,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,33,7,7,8,7,3,7,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,1,0,0,0,4,1,2,0,0,0,0,0,24,6,0,5,5,0,7,179,48,153,31,40,41,37,0,161,43,153,27,38,41,30,0,3,0,0,0,0,0,0,0,15,5,0,4,2,0,7,0,54,8,18,10,39,26,18,0,100,100,0,100,71.43,0,100,64.29,66.67,0,62.5,71.43,0,100,2916,2786,2415,2004,2607,2560,1512,1526,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,33,7,7,8,7,3,7,7,7,7,8,7,3,7,28,6,0,8,5,0,7,28,6,0,8,5,0,7,33,7,7,8,6,3,7,21,15,15,5,226,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DAMAN & DIU                                       ,2501  ,DIU                                               ,2013-14,19,0,0,12,1,1,0,0,3,2,1,0,0,2,0,0,12,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100,100,100,100,100,100,0,100,22,2,1,12,1,3,0,41,91,0,0,0,0,0,0,91,2,0,0,0,0,0,0,2,5,0,0,2,0,0,0,7,4,0,0,1,0,1,0,11,0,0,10,1,0,0,109,20,16,65,9,37,0,0,84,20,16,60,9,37,0,0,2,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,21,0,4,50,0,19,0,0,100,0,0,100,0,0,0,78.95,0,0,66.67,0,0,0,1646,1936,1431,1447,276,1865,68,1202,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,22,2,1,12,1,3,0,1,1,1,12,1,3,0,19,0,0,12,1,0,0,19,0,0,12,1,1,0,22,2,1,12,1,3,0,14,8,7,0,224,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0706  ,CENTRAL DELHI                                     ,2013-14,96,0,18,5,14,0,4,0,30,6,37,2,29,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,126,6,55,7,43,4,9,250,0,0,0,0,0,0,0,0,5,0,1,0,6,1,2,15,2,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,61,971,38,305,42,52,0,551,61,901,33,277,36,38,0,64,0,19,3,0,0,0,0,267,0,51,2,28,6,14,0,659,32,848,26,507,12,119,0,100,100,100,100,100,100,100,98.21,100,100,100,95.24,100,100,15351,16330,11322,12513,11899,13318,12055,12198,0,0,0,0,0,0,0,0,75.76,100,100,100,100,100,100,126,6,55,7,43,4,9,93,6,40,3,34,3,5,96,0,18,5,14,0,4,74,0,18,5,14,0,4,126,6,55,7,43,4,9,107,80,85,2,211,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0704  ,EAST DELHI                                        ,2013-14,190,0,69,0,34,1,12,0,139,75,62,5,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,329,75,131,5,37,13,14,604,0,0,0,0,0,0,0,0,5,0,4,0,2,0,1,12,2,2,0,0,0,0,1,5,3,0,6,0,6,0,3,0,0,0,0,0,0,0,3298,908,2995,32,394,195,155,0,2927,905,2853,31,335,195,92,0,63,0,65,1,18,0,0,0,308,3,77,0,41,0,63,0,1914,402,2591,39,814,144,117,0,96.5,100,88,66.67,94.59,50,92.31,95.5,100,89.33,100,97.3,100,100,50691,50845,31991,35154,38035,44245,32667,34591,0,0,0,0,0,0,0,0,82.18,100,100,100,100,100,100,329,75,131,5,37,13,14,267,72,113,2,23,13,11,190,0,63,0,34,1,12,186,0,68,0,33,1,12,329,75,131,5,37,13,14,385,198,260,1,214,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0705  ,NEW DELHI                                         ,2013-14,21,7,24,0,2,4,0,0,7,1,24,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,100,100,0,100,28,8,48,1,4,9,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,290,111,1030,3,44,153,0,0,246,111,991,3,42,153,0,0,4,0,24,0,0,0,0,0,40,0,15,0,2,0,0,0,158,71,651,3,28,89,0,0,100,100,92.11,100,100,100,0,100,100,92.11,100,100,100,0,10021,11466,6079,5333,9505,9788,5811,5117,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,28,8,48,1,4,9,0,23,8,45,0,4,8,0,21,7,21,0,2,4,0,20,7,19,0,2,4,0,28,8,48,1,4,9,0,53,36,3,0,215,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0702  ,NORTH DELHI                                       ,2013-14,127,1,28,4,20,1,7,0,40,29,33,3,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,100,100,100,100,100,100,100,100,167,30,61,7,34,6,11,316,19,0,0,0,0,0,0,19,4,0,3,1,7,0,1,16,4,0,0,0,2,0,0,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1271,413,1026,57,240,73,72,0,1103,411,937,55,201,68,72,0,71,0,46,2,9,0,0,0,97,2,43,0,30,5,0,0,930,209,825,33,558,59,88,0,100,100,98,71.43,97.06,100,100,100,100,98,57.14,97.06,100,100,25550,28461,15972,18395,20501,25748,15733,17776,0,0,0,0,0,0,0,0,79.7,100,100,100,100,100,100,167,30,61,7,34,6,11,131,29,47,2,23,6,6,127,1,27,3,20,1,7,126,1,28,4,20,1,7,167,30,61,7,34,6,11,166,91,136,6,213,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0703  ,NORTH EAST DELHI                                  ,2013-14,197,1,32,6,66,2,18,0,209,195,28,2,3,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,406,196,60,8,69,39,20,798,0,0,0,0,0,0,0,0,8,0,7,0,23,1,8,47,3,0,0,0,0,0,0,3,4,1,0,0,15,2,5,0,0,0,0,0,0,0,4908,2099,1279,72,830,605,197,0,4391,2095,1167,27,740,601,129,0,282,0,5,30,16,4,0,0,235,4,107,15,91,0,68,0,1714,1215,1097,37,1216,343,146,0,97.47,100,94.29,87.5,89.71,50,94.74,92.93,100,100,87.5,86.76,50,89.47,68076,76418,47475,55254,64656,70436,47074,53588,0,0,0,0,0,0,0,0,78.63,100,100,100,100,100,100,406,196,60,8,69,39,20,278,164,51,6,37,35,13,197,1,32,6,64,2,18,187,1,32,5,61,2,17,406,196,60,8,69,39,20,461,279,336,5,218,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0701  ,NORTH WEST DELHI                                  ,2013-14,443,0,91,4,111,6,22,0,112,116,141,2,9,44,0,0,44,0,6,1,8,0,0,0,6,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,555,116,232,6,120,50,22,1101,0,0,0,0,0,0,0,0,33,0,4,1,25,0,6,69,3,6,0,1,1,0,0,11,33,0,2,0,19,6,6,0,0,0,0,0,0,0,6807,1303,5195,80,1441,673,267,0,5945,1294,4933,53,1284,667,241,0,388,0,80,0,29,0,4,0,474,9,194,27,128,6,22,0,3611,841,3934,24,2370,531,214,0,98.42,0,89.36,100,94.87,71.43,90.91,96.62,0,91.49,100,94.87,71.43,90.91,139612,129295,80691,77672,119489,118928,84831,77374,0,0,0,0,0,0,0,0,88.08,100,100,100,100,100,100,555,116,232,6,120,50,22,456,110,203,6,86,48,13,443,0,83,4,108,4,22,322,0,83,4,106,5,19,555,116,232,6,120,50,22,690,361,465,1,216,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0709  ,SOUTH DELHI                                       ,2013-14,271,0,56,0,76,4,21,0,156,62,70,1,7,21,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,427,62,126,1,83,25,22,746,0,0,0,0,0,0,0,0,33,0,0,0,26,1,6,66,5,0,0,0,0,0,0,5,13,0,2,0,16,2,3,0,0,0,0,0,0,0,4943,830,3152,3,1106,496,230,0,4375,810,2951,3,775,448,153,0,97,0,23,0,41,2,29,0,471,20,178,0,290,46,48,0,2419,393,2323,9,1529,256,188,0,96.77,50,80.95,0,84.34,100,100,92.11,100,84.13,0,86.75,80,100,78137,86354,51999,57549,71155,75735,54402,56728,0,0,0,0,0,0,0,0,79.6,100,100,100,100,100,100,427,62,126,1,83,25,22,360,58,109,0,51,23,15,271,0,48,0,72,4,21,233,0,50,0,71,4,18,427,62,126,1,83,25,22,463,231,374,4,213,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0708  ,SOUTH WEST DELHI                                  ,2013-14,192,1,65,1,74,6,9,0,105,86,125,1,3,47,1,0,48,0,8,0,24,0,2,0,12,13,5,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,100,100,100,100,100,100,100,100,297,87,190,2,77,53,10,716,47,0,0,0,0,0,0,47,15,0,1,0,11,0,1,28,22,2,0,1,3,0,0,28,12,0,5,1,14,2,3,0,0,0,0,0,0,0,3246,971,4558,18,805,794,147,0,3005,966,4382,6,663,783,118,0,38,0,62,12,60,0,1,0,203,5,114,0,82,11,28,0,1699,707,3868,4,1494,483,167,0,97.42,66.67,82.43,50,94.67,75,88.89,95.88,66.67,81.08,50,94.67,75,88.89,56927,56268,33739,33260,54009,53185,34511,33285,0,0,0,0,0,0,0,0,84,100,100,100,100,100,100,297,87,190,1,77,53,10,250,82,168,1,45,47,3,192,0,52,0,71,4,8,185,0,62,1,73,6,9,297,87,190,2,77,53,10,380,227,186,1,216,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,DELHI                                             ,0707  ,WEST DELHI                                        ,2013-14,223,0,71,0,52,0,16,0,120,92,109,1,8,60,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,343,92,180,1,60,60,22,758,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,13,6,1,0,0,3,0,0,10,15,0,6,0,6,0,7,0,0,0,0,0,0,0,4361,951,4077,3,723,727,283,0,3748,951,3819,3,557,727,278,0,221,0,59,0,66,0,4,0,392,0,223,0,100,0,1,0,1996,638,3364,17,985,603,152,0,95.59,100,90,0,86.21,0,80,95.15,100,86.25,0,82.76,0,65,79910,88570,50047,51112,72731,76212,50612,50458,0,0,0,0,0,0,0,0,83.55,100,100,100,100,100,100,343,92,180,1,60,60,22,299,88,162,1,40,60,10,223,0,65,0,52,0,16,187,0,66,0,52,0,16,343,92,180,1,60,60,22,462,273,270,1,216,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
